,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,clean_course_title
807,386922,Seeing the Big Picture: Understanding Financial Statements,https://www.udemy.com/seeing-the-big-picture-financial-statements-made-easy/,True,50,885,69,14,All Levels,43 mins,2015-01-07T21:40:43Z,Business Finance,Seeing Big Picture Understanding Financial Statements
808,1023650,Financial Modeling for Professionals in 1 Day!,https://www.udemy.com/financial-modeling-for-professionals/,True,200,226,12,29,Intermediate Level,4.5 hours,2016-12-05T16:33:34Z,Business Finance,Financial Modeling Professionals 1 Day
809,676764,Create Your Own Automated Stock Trading Robot In EXCEL!,https://www.udemy.com/automated-trading-excel/,True,150,461,45,44,All Levels,5 hours,2015-12-09T18:35:24Z,Business Finance,Create Automated Stock Trading Robot EXCEL
810,696342,FOREX: From Zero To Hero,https://www.udemy.com/forex-from-zero-to-hero/,True,150,152,27,26,All Levels,3 hours,2017-02-07T05:21:14Z,Business Finance,FOREX Zero Hero
811,41145,Learn Call Options and Put Options - Introduction to Options,https://www.udemy.com/learn-options-trading-introduction-call-put-options/,True,60,1017,74,20,Beginner Level,3 hours,2013-02-15T20:43:11Z,Business Finance,Learn Options Options  Introduction Options
812,145220,1. Principles of Simple Interest ,https://www.udemy.com/principles-of-simple-interest/,True,20,1074,6,13,All Levels,1 hour,2014-01-13T20:43:46Z,Business Finance,1 Principles Simple Interest
813,868686,Double Entry Bookkeeping,https://www.udemy.com/double-entry-bookkeeping/,True,50,440,17,10,Beginner Level,1 hour,2016-06-15T18:23:18Z,Business Finance,Double Entry Bookkeeping
814,745110,MQL5 Tutorial Bootcamp,https://www.udemy.com/mql5-tutorial-bootcamp/,True,20,978,7,13,Beginner Level,32 mins,2016-01-29T00:11:42Z,Business Finance,MQL5 Tutorial Bootcamp
815,745832,Succeed at Options Even If You Don't Know Where to Start,https://www.udemy.com/succeed-at-options-even-if-you-dont-know-where-to-start/,True,200,36,1,12,All Levels,1.5 hours,2017-04-17T18:00:13Z,Business Finance,Succeed Options Know Start
816,43778,"Buying, Selling, and Storing Precious Metal",https://www.udemy.com/got-gold-get-gold-buying-and-selling-precious-metal/,True,20,74,1,14,All Levels,1 hour,2013-02-27T03:38:36Z,Business Finance,Buying Selling Storing Precious Metal
817,19653,Accounting Skills for Managers,https://www.udemy.com/accounting-skills-for-managers/,True,20,78,3,10,Beginner Level,1.5 hours,2012-06-27T16:41:09Z,Business Finance,Accounting Skills Managers
818,1013190,Analysis and Evaluation of Economic Feasibility of Projects,https://www.udemy.com/feasibility-study/,True,100,10,1,8,Intermediate Level,1 hour,2016-12-19T14:47:22Z,Business Finance,Analysis Evaluation Economic Feasibility Projects
819,824034,Technical Analysis: Understanding Price Action,https://www.udemy.com/technical-analysis-understanding-price-action/,True,45,39,6,37,All Levels,3 hours,2016-08-26T22:57:33Z,Business Finance,Technical Analysis Understanding Price Action
820,370440,Bitcoin For Beginners,https://www.udemy.com/bitcoinforbeginners/,True,50,37,3,22,Beginner Level,4 hours,2014-12-29T18:54:54Z,Business Finance,Bitcoin Beginners
821,312860,"IAS 16-Property,Plant and Equipment ",https://www.udemy.com/ias-16-propertyplant-and-equipment/,False,Free,2166,38,20,All Levels,3 hours,2014-10-06T09:11:10Z,Business Finance,IAS 16PropertyPlant Equipment
822,168358,Basel II,https://www.udemy.com/basel-ii/,True,50,78,6,57,All Levels,3.5 hours,2014-03-06T07:16:03Z,Business Finance,Basel II
823,721746,Forex Trading Plan,https://www.udemy.com/forex-trading-plan/,True,50,21,3,24,All Levels,42 mins,2016-02-13T05:53:11Z,Business Finance,Forex Trading Plan
824,885342,Financial Modeling 101,https://www.udemy.com/financial-modeling-101/,False,Free,1086,37,5,Beginner Level,37 mins,2016-12-19T23:43:54Z,Business Finance,Financial Modeling 101
825,811416,Learn Financial Modeling from Scratch - Part1,https://www.udemy.com/learn-financial-modeling-part1/,True,50,7,4,29,All Levels,3.5 hours,2016-04-06T18:00:04Z,Business Finance,Learn Financial Modeling Scratch  Part1
826,35131,Introduction to Small Business Accounting Training Tutorial,https://www.udemy.com/introduction-to-small-business-accounting-training-tutorial/,True,25,168,9,75,Beginner Level,3.5 hours,2013-01-09T02:57:25Z,Business Finance,Introduction Small Business Accounting Training Tutorial
827,570844,Learn Basic Concepts of Economics Step by Step - Complete,https://www.udemy.com/introduction-to-economics-for-beginners/,True,150,2801,6,25,All Levels,1.5 hours,2015-08-16T16:36:47Z,Business Finance,Learn Basic Concepts Economics Step Step  Complete
828,189996,Introduction to Digital Payments ,https://www.udemy.com/payments/,False,Free,12217,351,17,Beginner Level,1 hour,2014-04-29T05:49:43Z,Business Finance,Introduction Digital Payments
829,716828,The Beginner's Guide to the Futures and Options Trading,https://www.udemy.com/futures-options/,False,Free,6185,138,20,All Levels,3 hours,2016-01-18T19:47:54Z,Business Finance,Beginners Guide Futures Options Trading
830,702138,Bitcoin Investing: The Complete Buy & Hold Strategy,https://www.udemy.com/bitcoin-investing/,True,25,477,70,41,All Levels,4 hours,2016-01-10T21:59:30Z,Business Finance,Bitcoin Investing Complete Buy  Hold Strategy
831,130298,Financial Modeling in Excel for Startups,https://www.udemy.com/financial-modeling-in-excel-for-startups/,True,50,1334,86,54,Beginner Level,6 hours,2014-01-05T03:44:26Z,Business Finance,Financial Modeling Excel Startups
832,709536,Learn to Trade Forex Naked Price Action Big Shadow Trade,https://www.udemy.com/learn-to-trade-forex-naked-price-action-big-shadow-trade/,False,Free,5407,192,11,Intermediate Level,1 hour,2016-01-25T04:08:41Z,Business Finance,Learn Trade Forex Naked Price Action Big Shadow Trade
833,706942,Forex Trading For Beginners ,https://www.udemy.com/forex-trading-for-beginners-q/,False,Free,9483,183,22,Beginner Level,2 hours,2016-01-14T02:46:59Z,Business Finance,Forex Trading Beginners
834,297762,Build a Trading Comps Valuation Model,https://www.udemy.com/build-a-trading-comps-valuation-model/,True,50,1032,60,55,All Levels,7 hours,2014-10-01T18:49:52Z,Business Finance,Build Trading Comps Valuation Model
835,614472,The Advanced Forex Course for Smart Traders,https://www.udemy.com/advanced-forex-course/,False,Free,8236,144,25,All Levels,5 hours,2015-10-09T16:46:49Z,Business Finance,Advanced Forex Course Smart Traders
836,463834,Cost Accounting Overheads (Professional Course Level),https://www.udemy.com/overheads-in-cost-accounting/,True,20,2383,6,19,All Levels,2.5 hours,2015-03-31T21:55:21Z,Business Finance,Cost Accounting Overheads Professional Course Level
837,934614,Beginners Guide to Stock Market Investing,https://www.udemy.com/beginners-guide-to-stock-market-investing/,False,Free,3283,109,42,Beginner Level,2.5 hours,2016-09-15T18:30:57Z,Business Finance,Beginners Guide Stock Market Investing
838,430968,Financial Management Capital Market Instruments,https://www.udemy.com/capital-market-instruments/,True,25,2650,5,17,Beginner Level,1 hour,2015-02-24T14:30:21Z,Business Finance,Financial Management Capital Market Instruments
839,305368,NPV and IRR Techniques for CA / CFA / CPA Exams,https://www.udemy.com/business-investment-decisions/,True,20,1551,5,55,Beginner Level,7.5 hours,2014-09-22T14:30:17Z,Business Finance,NPV IRR Techniques  CFA  CPA Exams
840,179446,Commercial Credit Analysis,https://www.udemy.com/commercial-credit-analysis/,True,50,545,48,42,All Levels,7.5 hours,2014-03-12T12:26:44Z,Business Finance,Commercial Credit Analysis
841,443502,Essential Finance For Managers,https://www.udemy.com/finance-for-managers/,True,25,663,10,79,All Levels,5.5 hours,2015-04-16T20:10:00Z,Business Finance,Essential Finance Managers
842,414246,Bitcoin for Accountants,https://www.udemy.com/bitcoin-for-accountants/,False,Free,3519,102,6,Beginner Level,1 hour,2015-02-06T03:15:22Z,Business Finance,Bitcoin Accountants
843,571506,ProTrader -  Advanced Technical Analysis,https://www.udemy.com/protrader-advanced-technical-analysis/,True,125,825,11,34,All Levels,2 hours,2016-08-22T23:31:48Z,Business Finance,ProTrader  Advanced Technical Analysis
844,1101382,Binary Options Masterclass,https://www.udemy.com/binary-options-masterclass/,True,200,70,11,16,All Levels,2 hours,2017-02-13T16:37:57Z,Business Finance,Binary Options Masterclass
845,638966,188% Profit in 1Year - Forex ALGO Robot Trading no indicator,https://www.udemy.com/forex-robot-trading/,True,120,357,71,20,All Levels,2 hours,2016-05-03T19:04:41Z,Business Finance,188 Profit 1Year  Forex ALGO Robot Trading indicator
846,757508,"Financial Accounting, its Cycle, Statements & Analysis",https://www.udemy.com/financial-accounting-in-360-minutes/,True,20,853,4,35,Beginner Level,5 hours,2016-03-08T16:40:40Z,Business Finance,Financial Accounting Cycle Statements  Analysis
847,1271684,Test your Knowledge in Banking Credit Analysis Process,https://www.udemy.com/banking-credit-analysis-process/,True,30,17,0,0,All Levels,24 questions,2017-06-30T10:45:11Z,Business Finance,Test Knowledge Banking Credit Analysis Process
848,180384,Yield Curve Dynamics,https://www.udemy.com/yield-curve-dynamics/,True,50,397,24,19,All Levels,3 hours,2014-03-12T14:54:48Z,Business Finance,Yield Curve Dynamics
849,812798,Value Investing and Stock Market Fundamentals,https://www.udemy.com/value-investing-and-stock-market-fundamentals/,True,195,74,8,17,Beginner Level,3 hours,2016-04-07T18:10:31Z,Business Finance,Value Investing Stock Market Fundamentals
850,364206,Media Training for Financial Service Professionals,https://www.udemy.com/media-training-for-financial-service-professionals/,True,20,1254,2,64,All Levels,7 hours,2014-12-11T21:14:18Z,Business Finance,Media Training Financial Service Professionals
851,742142,Learn the Forex Naked Price Action Pogo Trade,https://www.udemy.com/learn-the-forex-naked-price-action-pogo-trade/,True,60,89,4,10,Intermediate Level,1 hour,2016-02-10T16:52:50Z,Business Finance,Learn Forex Naked Price Action Pogo Trade
852,895030,Forex - Price action Reversal Strategy,https://www.udemy.com/forex-price-action-reversal-strategy/,True,20,38,6,16,All Levels,1 hour,2016-07-04T21:31:45Z,Business Finance,Forex  Price action Reversal Strategy
853,516168,Budget preparation for an EU project proposal,https://www.udemy.com/budget-preparation-for-an-eu-project-proposal/,True,50,18,4,5,Intermediate Level,1 hour,2015-06-01T23:05:51Z,Business Finance,Budget preparation EU project proposal
854,612528,Corporate Finance and Alternative Investment for CFA L1,https://www.udemy.com/corporate-finance-and-alternative-investment-for-cfa-l1/,True,20,103,3,27,All Levels,4.5 hours,2015-09-17T18:09:49Z,Business Finance,Corporate Finance Alternative Investment CFA L1
855,597084,Don't Let Your Customers Run Your Business,https://www.udemy.com/dont-let-your-customers-run-your-business/,True,50,7,3,28,Intermediate Level,2.5 hours,2015-10-26T20:20:43Z,Business Finance,Let Customers Run Business
856,544556,Stock Trading: Insider Tips For Determining Market Direction,https://www.udemy.com/stock-trading-stock-market-direction/,True,95,104,1,11,All Levels,1 hour,2015-07-07T23:04:36Z,Business Finance,Stock Trading Insider Tips Determining Market Direction
857,953490,TopTrader Academy - Complete Options Course,https://www.udemy.com/toptraderacademy-complete-options-course/,True,150,42,1,11,All Levels,3 hours,2016-09-13T22:09:05Z,Business Finance,TopTrader Academy  Complete Options Course
858,221872,Working Capital Management for Entrepreneurs,https://www.udemy.com/working-capital-management-of-tata-motors-limited/,True,20,507,5,15,Expert Level,1 hour,2014-11-19T10:36:51Z,Business Finance,Working Capital Management Entrepreneurs
859,662318,Learn Quickbooks to maintain books properly,https://www.udemy.com/learn-quickbooks-to-maintain-books-properly/,True,20,241,5,26,Beginner Level,2.5 hours,2015-11-09T20:36:53Z,Business Finance,Learn Quickbooks maintain books properly
860,73044,CFA Level I Foundation: Introduction to Financial Reporting,https://www.udemy.com/cfa-foundation-financial-reporting/,True,50,226,5,13,Beginner Level,5.5 hours,2013-08-05T16:02:55Z,Business Finance,CFA Level Foundation Introduction Financial Reporting
861,714188,"Fixed Income Valuation and Analysis, CFA L2",https://www.udemy.com/fixed-income-simplified-for-cfa-l2/,True,20,50,6,12,All Levels,3 hours,2016-01-04T21:01:48Z,Business Finance,Fixed Income Valuation Analysis CFA L2
862,548044,Corporation Tax Returns UK,https://www.udemy.com/corporation-tax-returns-uk/,True,50,100,23,25,All Levels,2 hours,2015-07-23T19:21:21Z,Business Finance,Corporation Tax Returns UK
863,498360,Trading For Busy People,https://www.udemy.com/trading-for-busy-people/,True,50,99,12,26,All Levels,3 hours,2015-07-06T22:22:25Z,Business Finance,Trading Busy People
864,425338,Basics of Trading,https://www.udemy.com/basicsoftrading/,True,40,99,17,27,Beginner Level,1 hour,2015-04-06T20:00:01Z,Business Finance,Basics Trading
865,164102,CFP - Introduction to Financial Planning,https://www.udemy.com/apnacoursecfp/,True,30,1192,12,38,Beginner Level,12 hours,2014-02-21T06:40:28Z,Business Finance,CFP  Introduction Financial Planning
866,902888,Investment Portfolio Analysis with Python,https://www.udemy.com/investment-portfolio-analysis-with-python/,True,50,209,13,37,All Levels,7 hours,2016-07-13T21:40:32Z,Business Finance,Investment Portfolio Analysis Python
867,245822,Day Trading Market Structure Signals,https://www.udemy.com/free-day-trading-course/,False,Free,5529,90,5,All Levels,2 hours,2014-06-18T16:42:27Z,Business Finance,Day Trading Market Structure Signals
868,729128,Professional Bookkeeping and Accounting 3: Double Entry ,https://www.udemy.com/professional-bookkeeping-and-accounting-3-double-entry/,True,35,81,8,33,All Levels,1 hour,2016-01-21T18:30:28Z,Business Finance,Professional Bookkeeping Accounting 3 Double Entry
869,773650,"Accounting Basics by Hector Garcia, CPA",https://www.udemy.com/accounting-explained-under-1-hour-by-hector-garcia-cpa/,False,Free,1924,120,5,Beginner Level,1 hour,2016-02-25T16:53:12Z,Business Finance,Accounting Basics Hector Garcia CPA
870,466632,Stock Markets: How I Became Rich By Changing How I Trade,https://www.udemy.com/become-wealthy-trading-in-the-stock-market/,True,20,646,6,17,All Levels,1 hour,2015-09-13T18:57:32Z,Business Finance,Stock Markets Rich Changing Trade
871,466774,Learn About Bitcoin and Bitcoin Mining,https://www.udemy.com/learn-about-bitcoin-and-bitcoin-mining/,True,20,520,10,9,Beginner Level,32 mins,2015-05-01T23:05:13Z,Business Finance,Learn Bitcoin Bitcoin Mining
872,442114,Take Control By Learning The Stock Market Now,https://www.udemy.com/stock-market-crash-course/,True,30,1440,0,21,Beginner Level,1 hour,2015-03-10T01:15:35Z,Business Finance,Control Learning Stock Market
873,781954,Cost Accounting and Financial Management - A Complete Study,https://www.udemy.com/cost-accounting-and-financial-management-a-complete-study/,True,150,452,14,444,All Levels,45 hours,2016-03-04T17:04:28Z,Business Finance,Cost Accounting Financial Management  Complete Study
874,902150,Learn Global Macro Trading & Investing for Retail Investor,https://www.udemy.com/gms-soros/,True,75,178,16,27,All Levels,1.5 hours,2016-07-15T18:23:38Z,Business Finance,Learn Global Macro Trading  Investing Retail Investor
875,1169188,Energiespar-Formel // Mehr Geld durch Wasser sparen Zuhause,https://www.udemy.com/energiespar-formel-mehr-geld-durch-wasser-sparen-zuhause/,True,50,21,2,54,All Levels,1.5 hours,2017-04-14T21:55:50Z,Business Finance,EnergiesparFormel  Mehr Geld durch Wasser sparen Zuhause
876,1201912,high swing - كورس لتعليم جميع مراحل احتراف تداول الفوركس,https://www.udemy.com/wiqvfsmc/,True,100,12,4,17,Intermediate Level,2.5 hours,2017-05-17T16:04:00Z,Business Finance,high swing        
877,167316,TRADER BOT: Introdução à Linguagem MQL5,https://www.udemy.com/intro-mql5/,True,20,209,33,33,All Levels,70 hours,2014-03-07T15:13:45Z,Business Finance,TRADER BOT Introduo  Linguagem MQL5
