course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
645890,Aprende desde cero a operar el mercado de divisas FOREX,https://www.udemy.com/aprende-desde-cero-a-operar-el-mercado-de-divisas-forex/,True,90,16,4,24,All Levels,4 hours,2015-10-23T18:19:32Z,Business Finance
559328,Cómo usar Metatrader 4 para hacer trading?,https://www.udemy.com/como-usar-metatrader-4-para-hacer-trading/,True,20,25,1,25,All Levels,6 hours,2015-07-30T20:57:23Z,Business Finance
1225194,Zoho Books Gestion Financière d'Entreprise pas à pas,https://www.udemy.com/zoho-books-gestion-financiere-dentreprise-pas-a-pas/,False,Free,229,0,33,All Levels,2 hours,2017-05-26T16:45:55Z,Business Finance
734280,Aprende a llevar la contabilidad de forma informatizada,https://www.udemy.com/contabilidad-informatizada/,True,25,6,1,27,Beginner Level,4.5 hours,2016-02-08T16:55:55Z,Business Finance
1164568,Psicología del trading,https://www.udemy.com/psicologia-del-trading/,True,20,1,1,6,All Levels,36 mins,2017-05-04T23:05:55Z,Business Finance
43291,La costruzione del budget di una proposta comunitaria,https://www.udemy.com/la-costruzione-del-budget-di-una-proposta-comunitaria/,True,50,10,1,5,Intermediate Level,1 hour,2015-01-30T16:29:35Z,Business Finance
1034560,"Erfolgreich als Signalgeber/in, per Social- und Copytrading",https://www.udemy.com/erfolgreich-als-signalgeber_in-per-social-und-copytrading/,True,60,1,1,33,All Levels,6 hours,2016-12-13T20:39:39Z,Business Finance
871682,Aprenda  a Investir,https://www.udemy.com/estacio-educacao-financeira/,True,20,34,4,9,All Levels,8 hours,2016-06-30T16:50:25Z,Business Finance
1057040,Teeter-Totter Accounting,https://www.udemy.com/teeter-totter-accounting/,True,90,0,0,12,Beginner Level,1 hour,2017-02-08T22:15:56Z,Business Finance
1032648,beginning accounting,https://www.udemy.com/beginning_accounting/,True,20,0,0,12,Intermediate Level,38 mins,2016-12-26T16:52:47Z,Business Finance
1087466,Stop Creditors from Harassing you and Avoid Bankruptcy,https://www.udemy.com/stop-creditor-harassment-and-avoid-bankruptcy/,True,20,0,0,7,Beginner Level,37 mins,2017-02-02T16:22:37Z,Business Finance
1058852,Learn to trade using technical analysis,https://www.udemy.com/learn-to-trade-using-technical-analysis/,True,50,0,0,6,Intermediate Level,32 mins,2017-05-02T13:15:53Z,Business Finance
1083744,How to Invest Using ETFs from Former Wall Street Trader,https://www.udemy.com/etf-master-class/,True,200,0,0,10,All Levels,2 hours,2017-02-15T22:34:00Z,Business Finance
1271430,Workshop on Banking Credit Analysis Process,https://www.udemy.com/workshop-on-banking-credit-analysis-process/,True,100,0,0,7,All Levels,1.5 hours,2017-06-28T23:22:27Z,Business Finance
715476,The Cuckoo Strategy to get European Funding,https://www.udemy.com/the-cuckoo-strategy-to-get-european-funding/,True,160,0,0,6,All Levels,1 hour,2016-01-06T02:38:23Z,Business Finance
1219820,Accounting - The 6 most important rules you must learn,https://www.udemy.com/accounting-the-6-most-important-rules-you-must-learn/,True,20,0,0,9,All Levels,1 hour,2017-05-25T21:55:50Z,Business Finance
627332,Mutual Funds for Investors in Retirement Accounts,https://www.udemy.com/mutual-funds-for-investors-in-retirement-accounts/,True,20,0,0,0,All Levels,0,2015-12-17T05:38:38Z,Business Finance
1136038,Free Ways to Create Passive Income Online,https://www.udemy.com/how-to-make-passive-income-online/,True,25,0,0,27,Beginner Level,1 hour,2017-04-17T22:33:13Z,Business Finance
1035638,Understanding Financial Statements,https://www.udemy.com/understanding-financial-statements/,True,25,0,0,10,All Levels,1 hour,2016-12-15T14:56:17Z,Business Finance
1232282,The Cash Flow Statement - An Introduction,https://www.udemy.com/cash-flow-statement-introduction/,True,50,0,0,10,Beginner Level,1.5 hours,2017-06-28T16:05:51Z,Business Finance
41961,"Options Foundation - Time Decay, Implied Volatility, Greeks",https://www.udemy.com/learn-options-trading/,True,60,459,25,14,Beginner Level,3 hours,2013-02-17T01:48:33Z,Business Finance
42040,Buying Call and Put Options - Options beginner strategies,https://www.udemy.com/buy-call-options-buy-put-options-trading-strategies/,True,60,266,20,14,Intermediate Level,3 hours,2013-02-18T10:54:27Z,Business Finance
1039442,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),https://www.udemy.com/how-to-trade-rsi-pullback-strategy-entry-to-exit/,True,150,104,10,21,All Levels,2 hours,2017-02-17T05:52:41Z,Business Finance
615602,Valuation of Goodwill for CA / CFA / CMA Exams,https://www.udemy.com/valuation-of-goodwill/,True,20,1509,0,9,All Levels,43 mins,2015-09-23T17:16:11Z,Business Finance
235112,Forex - Catch the Big Market Moves in Forex,https://www.udemy.com/how-to-catch-the-big-market-moves-in-forex/,True,20,212,25,14,Intermediate Level,1.5 hours,2014-06-02T06:52:58Z,Business Finance
551910,SEASON 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots,https://www.udemy.com/mql4-tutorial-bootcamp-metatrader4-trading-robots-expert-advisors-mt4/,True,25,462,18,34,All Levels,1 hour,2015-07-16T00:34:53Z,Business Finance
1051430,Intermediate Accounting 1: Easy. Fast. Simple!,https://www.udemy.com/intermediateaccounting/,True,200,90,12,35,Intermediate Level,2.5 hours,2016-12-29T17:21:35Z,Business Finance
828596,Global Macro Investing - Take Control Of The World's Markets,https://www.udemy.com/global-macro-trading-take-control-of-the-worlds-markets/,True,30,153,41,27,Intermediate Level,2 hours,2016-05-16T21:50:20Z,Business Finance
258894,How to Read a Balance Sheet,https://www.udemy.com/how-to-read-balance-sheet/,True,50,1055,21,64,Beginner Level,3.5 hours,2014-07-11T11:40:35Z,Business Finance
138560,Credit Repair from a Financial Institution,https://www.udemy.com/credit-repair-from-a-financial-institution/,True,20,157,13,9,All Levels,2.5 hours,2014-01-14T23:22:43Z,Business Finance
689868,The Binary Institute -  Binary Options Trading Course,https://www.udemy.com/the-binary-institute-binary-options-trading-course/,True,200,103,25,12,All Levels,2.5 hours,2015-12-14T18:27:08Z,Business Finance
1020244,Mental Models For Wall Street - Become A Better Trader,https://www.udemy.com/mental-models-for-wall-street/,False,Free,1067,50,35,All Levels,2 hours,2016-12-14T21:53:28Z,Business Finance
858764,株式投資に向く性格に変えるための心理学を学ぶ,https://www.udemy.com/jun-sakai-trading-course2/,True,20,58,11,28,All Levels,1.5 hours,2016-06-14T15:53:31Z,Business Finance
941310,Matemática Financeira com HP12C e MS Excel,https://www.udemy.com/matematica-financeira-com-hp12-e-ms-excel/,True,20,74,17,30,Beginner Level,4.5 hours,2016-10-12T13:50:11Z,Business Finance
1214144,¡Triunfar en La Bolsa de Valores No Requiere de Experiencia!,https://www.udemy.com/triunfar-en-la-bolsa-de-valores-no-requiere-de-experiencia/,False,Free,338,7,6,Beginner Level,1 hour,2017-05-30T14:30:12Z,Business Finance
492344,Cómo Crear Políticas Contables bajo NIIF para PYMES,https://www.udemy.com/como-crear-politicas-contables-bajo-niif-para-pymes/,True,20,27,5,6,All Levels,1 hour,2015-08-25T16:18:04Z,Business Finance
815672,Finanzas Personales para Vivir Libre de Deudas,https://www.udemy.com/finanzas-personales-para-vivir-libre-de-deudas/,True,75,76,13,77,Beginner Level,6 hours,2016-04-27T17:01:52Z,Business Finance
376712,Finanzas personales: Logrando la Libertad Financiera,https://www.udemy.com/finanzas-personales-logrando-la-libertad-financiera/,True,30,27,5,12,Beginner Level,2 hours,2015-01-09T15:35:12Z,Business Finance
869716,株式投資で本当のテクニカル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course4/,True,20,68,10,45,Intermediate Level,2.5 hours,2016-07-01T19:53:20Z,Business Finance
754156,Aktiver Vermögensaufbau mit ETF,https://www.udemy.com/aktiver-vermoegensaufbau/,True,20,112,18,33,Beginner Level,2 hours,2016-02-22T15:20:36Z,Business Finance
709816,Socorro! Preciso Organizar as Minhas Finanças!,https://www.udemy.com/socorro-preciso-organizar-as-minhas-financas/,True,20,72,17,37,All Levels,1.5 hours,2016-01-08T18:06:39Z,Business Finance
680046,Curso Completo de Opciones Binarias: Estrategias 90% Acierto,https://www.udemy.com/opciones-binarias-gana-dinero-trading-de-opciones-binarias/,True,145,335,16,26,All Levels,1.5 hours,2015-12-16T16:51:50Z,Business Finance
1138162,Le basi del Trading,https://www.udemy.com/le-basi-del-trading/,True,200,22,5,18,All Levels,3.5 hours,2017-03-11T00:58:58Z,Business Finance
829182,【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本,https://www.udemy.com/aoirokojin/,True,30,41,3,37,Beginner Level,3 hours,2016-05-25T16:12:15Z,Business Finance
1163242,Profit and Loss Account for bankers and credit analysts,https://www.udemy.com/profit-and-loss-account-for-bankers-and-credit-analysts/,True,20,1,0,31,Beginner Level,7.5 hours,2017-04-23T22:07:02Z,Business Finance
46933,Business Accounts For Managers,https://www.udemy.com/business-accounts-for-managers/,True,30,16,0,23,Beginner Level,3 hours,2013-04-23T13:07:51Z,Business Finance
954842,Black Scholes Option Pricing Model,https://www.udemy.com/black-scholes-option-pricing-model/,True,25,3,0,10,Beginner Level,1 hour,2017-05-03T16:42:34Z,Business Finance
868112,Chief Wealth Officer,https://www.udemy.com/chief-wealth-officer/,True,45,4,0,7,Beginner Level,1 hour,2016-06-03T22:38:05Z,Business Finance
1056242,Practical Accounts Training A,https://www.udemy.com/mobile-practical-accounts-training-a/,True,35,2,0,127,Intermediate Level,31.5 hours,2017-01-18T18:52:11Z,Business Finance
113712,International Trade and New Geographic Economy,https://www.udemy.com/international-trade-and-new-geographic-economy/,True,20,12,1,6,All Levels,32 mins,2013-12-05T20:10:14Z,Business Finance
146454,2. Principles of Simple Interest - advanced problems,https://www.udemy.com/principles-of-simple-interest-advanced-problems/,True,20,10,1,12,Intermediate Level,1.5 hours,2014-01-20T21:56:35Z,Business Finance
56926,School of Raising Capital: Agile Financial Modeling,https://www.udemy.com/agilefinancialmodeling/,True,20,12,1,11,All Levels,1.5 hours,2013-06-28T16:41:04Z,Business Finance
589778,How to Read Financial Statements,https://www.udemy.com/how-to-read-financial-statements/,True,20,5,2,59,Beginner Level,2 hours,2015-08-23T20:13:45Z,Business Finance
1113702,"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep",https://www.udemy.com/intro-to-asset-backed-securities-cfa-level-i-2017-prep/,True,20,1,0,13,All Levels,3 hours,2017-03-27T19:59:34Z,Business Finance
1072220,Reach Your Personal Financial Goals the Easy Way (2017 UK),https://www.udemy.com/reach-your-personal-financial-goals-the-easy-way-2017-uk/,True,95,2,0,59,All Levels,4.5 hours,2017-05-22T23:58:16Z,Business Finance
101038,Bitesize Bookkeeping for busy people,https://www.udemy.com/bitesize-bookkeeping-for-busy-people/,True,20,9,0,13,Beginner Level,1.5 hours,2015-03-29T18:18:33Z,Business Finance
417088,Do Your Own Accounts,https://www.udemy.com/doyourownaccounts/,True,35,42,2,13,All Levels,1.5 hours,2015-02-13T09:56:58Z,Business Finance
258954,CFA Level 1 - Derivatives,https://www.udemy.com/cfa-exam/,True,30,110,6,25,All Levels,4 hours,2014-07-21T10:31:02Z,Business Finance
298044,Accounting for everyone! ,https://www.udemy.com/accounting-for-everyone/,True,35,420,2,14,Beginner Level,1 hour,2014-11-19T00:34:25Z,Business Finance
593962,Stock Fundamental Analysis with Excel,https://www.udemy.com/stock-fundamental-analysis-with-excel/,True,50,206,13,50,All Levels,10 hours,2015-09-15T21:56:38Z,Business Finance
941520,Financial Accounting For Beginners,https://www.udemy.com/financial-accounting-for-beginners/,True,60,164,3,22,All Levels,1.5 hours,2016-09-25T18:41:49Z,Business Finance
64173,Trading: How Transformative Learning Drives Expertise,https://www.udemy.com/trading-how-transformative-learning-drives-expertise/,True,30,69,2,16,All Levels,1 hour,2013-07-15T17:20:29Z,Business Finance
371828,Manual Bookkeeping,https://www.udemy.com/manual-bookkeeping/,True,20,28,2,26,Intermediate Level,2.5 hours,2015-07-24T20:42:34Z,Business Finance
974954,Numeracy skills in business and everyday life:Think and Deal,https://www.udemy.com/numeracy-skills-in-business-and-everyday-life-think-and-deal/,True,20,90,4,15,Beginner Level,38 mins,2016-10-11T19:36:43Z,Business Finance
818572,Financial Modelling in Excel Step by Step,https://www.udemy.com/financial-modelling-course-using-excel/,True,20,13,2,17,Intermediate Level,1.5 hours,2016-05-05T16:50:07Z,Business Finance
115752,Straight From Business School: Create Financial Statements,https://www.udemy.com/straight-from-business-school-create-financial-statements/,True,20,31,2,5,Beginner Level,1 hour,2013-11-28T01:07:56Z,Business Finance
731150,How To Pay Less Tax (UK version),https://www.udemy.com/paylesstax/,True,50,13,2,98,All Levels,31 mins,2016-01-19T18:20:04Z,Business Finance
627772,Interpreting financial statements,https://www.udemy.com/financial-statements-focused-on-cash-flows/,False,Free,2119,111,54,All Levels,2 hours,2015-10-28T18:25:41Z,Business Finance
850726,Forex trading with binary options,https://www.udemy.com/forex-trading-with-binary-options/,True,25,136,28,21,All Levels,3 hours,2016-05-16T21:40:10Z,Business Finance
136244,Triple P Trading Course,https://www.udemy.com/triple-p-trading-course/,True,20,797,15,16,All Levels,3 hours,2013-12-24T04:53:53Z,Business Finance
485889,Cost Accounting - A Comprehensive Study,https://www.udemy.com/cost-accounting-a-comprehensive-study/,True,180,503,43,286,All Levels,29.5 hours,2015-04-26T23:46:55Z,Business Finance
507778,How to become a successful day trader,https://www.udemy.com/a-successful-day-trader/,True,95,1150,6,27,All Levels,2.5 hours,2015-05-25T23:32:56Z,Business Finance
422918,Essentials of Finance and Investment in 2 hours,https://www.udemy.com/finance-hien-minh-luu/,True,20,1403,6,14,Beginner Level,2 hours,2015-06-01T21:48:13Z,Business Finance
362530,Public Speaking: You Can Give Great Financial Presentations,https://www.udemy.com/how-to-give-financial-presentations/,True,20,916,6,23,All Levels,6.5 hours,2014-12-11T06:00:27Z,Business Finance
579642,Professional Trading - Consistent Profits with Low Risk!,https://www.udemy.com/professional-trading-consistent-profits-with-low-risk/,True,20,627,5,27,All Levels,1 hour,2015-10-17T05:44:17Z,Business Finance
1022796,Trading for winning,https://www.udemy.com/charting-for-beginners-for-dummies-newbies-technical-analysis/,True,200,168,7,27,All Levels,2 hours,2017-01-23T05:18:48Z,Business Finance
793084,Succeed in Stocks Even if you Don't Know Where to Start,https://www.udemy.com/succeed-in-stocks-even-if-you-dont-know-where-to-start/,False,Free,2554,20,10,Beginner Level,1 hour,2017-03-09T04:55:24Z,Business Finance
881062,Options Basics & Trading With Small Capital! - Level 1,https://www.udemy.com/options-basics-trading-with-small-capital/,True,30,120,17,19,Beginner Level,2 hours,2016-07-26T20:26:58Z,Business Finance
838260,Forex trading Basic to advance Professional Level course,https://www.udemy.com/forex-trading-basic-to-advance-professional-level-course/,True,20,750,13,28,All Levels,2.5 hours,2016-05-05T19:34:08Z,Business Finance
380542,Day Trading in Stocks: Strategies for Beginner Investors,https://www.udemy.com/day-trading-in-stocks-strategies-for-beginner-investors/,True,50,217,19,9,All Levels,2 hours,2015-01-08T17:52:16Z,Business Finance
772480,Learn to Trade Forex Big U-Turn Trade,https://www.udemy.com/learn-to-trade-forex-big-u-turn-trade/,True,50,106,13,12,Beginner Level,1 hour,2016-02-24T18:44:24Z,Business Finance
576906,"Technical Analysis Primer for trading Stocks, Bonds & Forex",https://www.udemy.com/technical-analysis-made-easy/,True,50,397,4,36,Beginner Level,3 hours,2015-11-23T19:16:33Z,Business Finance
410196,DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise,https://www.udemy.com/diy-reduce-unpaid-federal-tax-thru-irs-offer-in-compromise/,True,20,44,3,8,All Levels,1 hour,2015-03-26T18:20:18Z,Business Finance
581662,Stock Trading with this Strategy,https://www.udemy.com/stock-trading-with-this-strategy/,True,50,30,3,6,All Levels,1 hour,2015-08-13T21:52:16Z,Business Finance
1088102,The Psychology of Trading,https://www.udemy.com/the-psychology-of-trading/,True,20,95,3,20,All Levels,1 hour,2017-02-02T03:58:36Z,Business Finance
788756,Professional Forex Strategy+2 weeks for FREE trading alerts,https://www.udemy.com/forex-candlesticks-strategy/,True,95,55,9,15,All Levels,1 hour,2016-03-29T17:23:29Z,Business Finance
380206,Stock Trading Essentials for Day Traders,https://www.udemy.com/stock-trading-essentials-for-day-traders/,True,100,94,15,9,All Levels,1 hour,2015-01-08T17:40:22Z,Business Finance
